"lon","lat","X","Y","polygon","unicode","prov","dist","loc","viv","loc_num","block","uniblock"
-71.5893674290704,-16.4505383068611,223509.265014,8179457.392083,75,"1.24.1.770",1,24,"1","770",1,"75","1.24.1.75"
-71.5894397573834,-16.4505256722674,223501.519489,8179458.691949,75,"1.24.1.771",1,24,"1","771",1,"75","1.24.1.75"
-71.589546486235,-16.4505250667839,223490.115639,8179458.61294,75,"1.24.1.772",1,24,"1","772",1,"75","1.24.1.75"
-71.5894883085145,-16.4504364942861,223496.205797,8179468.498825,75,"1.24.1.773",1,24,"1","773",1,"75","1.24.1.75"
-71.5894461441278,-16.4503412486328,223500.57562,8179479.101611,75,"1.24.1.774",1,24,"1","774",1,"75","1.24.1.75"
-71.5893497864753,-16.4501085261749,223510.54058,8179504.999245,75,"1.24.1.775",1,24,"1","775",1,"75","1.24.1.75"
-71.58940199399,-16.4507570785285,223505.882279,8179433.123555,76,"1.24.1.776",1,24,"1","776",1,"76","1.24.1.76"
-71.5895461627194,-16.450724191286,223490.432567,8179436.567378,76,"1.24.1.777",1,24,"1","777",1,"76","1.24.1.76"
-71.5897502437244,-16.4506454585666,223468.516765,8179445.004969,76,"1.24.1.778",1,24,"1","778",1,"76","1.24.1.76"
-71.5898700067669,-16.4506031394661,223455.66118,8179449.526414,76,"1.24.1.779",1,24,"1","779",1,"76","1.24.1.76"
-71.5900440244611,-16.4505557672378,223437.001813,8179454.533052,76,"1.24.1.780",1,24,"1","780",1,"76","1.24.1.76"
-71.5901055578585,-16.4506424782371,223430.550522,8179444.848649,76,"1.24.1.781",1,24,"1","781",1,"76","1.24.1.76"
-71.5901332002059,-16.4507031790992,223427.683288,8179438.090336,76,"1.24.1.782",1,24,"1","782",1,"76","1.24.1.76"
-71.5901512088114,-16.4507776781951,223425.864903,8179429.81754,76,"1.24.1.783",1,24,"1","783",1,"76","1.24.1.76"
-71.5900558821154,-16.4508035980541,223436.086432,8179427.078305,76,"1.24.1.784",1,24,"1","784",1,"76","1.24.1.76"
-71.5899554906651,-16.4508201188638,223446.83575,8179425.386611,76,"1.24.1.785",1,24,"1","785",1,"76","1.24.1.76"
-71.5898669514053,-16.4508710717865,223456.367601,8179419.866549,76,"1.24.1.786",1,24,"1","786",1,"76","1.24.1.76"
-71.5896509787728,-16.4509417741418,223479.542506,8179412.334327,76,"1.24.1.787",1,24,"1","787",1,"76","1.24.1.76"
-71.5895426510849,-16.4509825490536,223491.174115,8179407.968187,76,"1.24.1.788",1,24,"1","788",1,"76","1.24.1.76"
-71.5894915318486,-16.4509278171872,223496.558108,8179414.09776,76,"1.24.1.789",1,24,"1","789",1,"76","1.24.1.76"
-71.5894570942143,-16.4508780443423,223500.166866,8179419.655469,76,"1.24.1.790",1,24,"1","790",1,"76","1.24.1.76"
-71.5894361505912,-16.4508311250103,223502.337963,8179424.878785,76,"1.24.1.791",1,24,"1","791",1,"76","1.24.1.76"
-71.5896156558657,-16.4511554160009,223483.619389,8179388.729374,77,"1.24.1.792",1,24,"1","792",1,"77","1.24.1.77"
-71.5896533861007,-16.4512123367871,223479.668996,8179382.375774,77,"1.24.1.793",1,24,"1","793",1,"77","1.24.1.77"
-71.5896904823073,-16.4512517833379,223475.761564,8179377.957694,77,"1.24.1.794",1,24,"1","794",1,"77","1.24.1.77"
-71.5897134245443,-16.4512875020449,223473.361063,8179373.971711,77,"1.24.1.795",1,24,"1","795",1,"77","1.24.1.77"
-71.589726922132,-16.4513283733792,223471.976939,8179369.428182,77,"1.24.1.796",1,24,"1","796",1,"77","1.24.1.77"
-71.5897585223801,-16.4513765763774,223468.669119,8179364.048155,77,"1.24.1.797",1,24,"1","797",1,"77","1.24.1.77"
-71.5898987219151,-16.4511712487593,223453.398947,8179386.589063,77,"1.24.1.798",1,24,"1","798",1,"77","1.24.1.77"
-71.5900250352903,-16.4512003095824,223439.94479,8179383.198721,77,"1.24.1.799",1,24,"1","799",1,"77","1.24.1.77"
-71.5901543896168,-16.4511703944885,223426.082087,8179386.333711,77,"1.24.1.800",1,24,"1","800",1,"77","1.24.1.77"
-71.5903020193037,-16.4511846378716,223410.329469,8179384.554682,77,"1.24.1.801",1,24,"1","801",1,"77","1.24.1.77"
-71.5902280881636,-16.4509538641946,223417.900968,8179410.205926,77,"1.24.1.802",1,24,"1","802",1,"77","1.24.1.77"
-71.5900334649619,-16.45096275823,223438.707234,8179409.487614,77,"1.24.1.802A",1,24,"1","802A",1,"77","1.24.1.77"
-71.589952595644,-16.4510499363831,223447.470999,8179399.946393,77,"1.24.1.803",1,24,"1","803",1,"77","1.24.1.77"
-71.589196641626,-16.4509671995026,223528.120172,8179410.141065,78,"1.24.1.804",1,24,"1","804",1,"78","1.24.1.78"
-71.5891159006396,-16.450686726531,223536.348922,8179441.304003,78,"1.24.1.805",1,24,"1","805",1,"78","1.24.1.78"
-71.5890634430952,-16.4506185356288,223541.856841,8179448.925505,78,"1.24.1.806",1,24,"1","806",1,"78","1.24.1.78"
-71.5890468758599,-16.4505400326825,223543.515598,8179457.639596,78,"1.24.1.807",1,24,"1","807",1,"78","1.24.1.78"
-71.5889581801426,-16.4504819177227,223552.909522,8179464.195118,78,"1.24.1.808",1,24,"1","808",1,"78","1.24.1.78"
-71.5889655766877,-16.4503640939682,223551.952233,8179477.229813,78,"1.24.1.809",1,24,"1","809",1,"78","1.24.1.78"
-71.5889042069496,-16.4502473172114,223558.343477,8179490.242665,78,"1.24.1.810",1,24,"1","810",1,"78","1.24.1.78"
-71.588826997505,-16.4501635655629,223566.473874,8179499.620821,78,"1.24.1.811",1,24,"1","811",1,"78","1.24.1.78"
-71.5887805467893,-16.4500616184948,223571.292195,8179510.971395,78,"1.24.1.812",1,24,"1","812",1,"78","1.24.1.78"
-71.5887141961238,-16.4498777360895,223578.120508,8179531.420627,78,"1.24.1.813",1,24,"1","813",1,"78","1.24.1.78"
-71.5886115159917,-16.4497014205734,223588.841044,8179551.081783,78,"1.24.1.814",1,24,"1","814",1,"78","1.24.1.78"
-71.5885148141027,-16.4497358529622,223599.221587,8179547.401886,78,"1.24.1.815",1,24,"1","815",1,"78","1.24.1.78"
-71.588416078672,-16.4497724668154,223609.822485,8179543.483245,78,"1.24.1.816",1,24,"1","816",1,"78","1.24.1.78"
-71.5882921316445,-16.449818338058,223623.130131,8179538.574154,78,"1.24.1.817",1,24,"1","817",1,"78","1.24.1.78"
-71.5881632049107,-16.449854356703,223636.955844,8179534.762692,78,"1.24.1.818",1,24,"1","818",1,"78","1.24.1.78"
-71.5879940002107,-16.4499055568918,223655.106403,8179529.325485,78,"1.24.1.819",1,24,"1","819",1,"78","1.24.1.78"
-71.5878691264054,-16.4499555905903,223668.518943,8179523.956791,78,"1.24.1.820",1,24,"1","820",1,"78","1.24.1.78"
-71.5877642711278,-16.4499783997794,223679.7541,8179521.574866,78,"1.24.1.821",1,24,"1","821",1,"78","1.24.1.78"
-71.587648270939,-16.4500300440654,223692.220844,8179516.01571,78,"1.24.1.822",1,24,"1","822",1,"78","1.24.1.78"
-71.5906390319786,-16.4529052507929,223376.763988,8179193.596072,79,"1.24.1.823",1,24,"1","823",1,"79","1.24.1.79"
-71.5909955059901,-16.4537756178061,223339.913562,8179096.745457,80,"1.24.1.824",1,24,"1","824",1,"80","1.24.1.80"
-71.5930896040171,-16.4551793443822,223118.175618,8178938.463077,81,"1.24.1.409",1,24,"1","409",1,"81","1.24.1.81"
-71.5906429464482,-16.4546018624518,223378.753072,8179005.750722,82,"1.24.1.825",1,24,"1","825",1,"82","1.24.1.82"
-71.5904862230333,-16.4545831156248,223395.470581,8179008.040865,82,"1.24.1.826",1,24,"1","826",1,"82","1.24.1.82"
-71.5904545773292,-16.4544585475724,223398.67482,8179021.875718,82,"1.24.1.827",1,24,"1","827",1,"82","1.24.1.82"
-71.5904465657856,-16.453129247724,223397.644772,8179169.059812,83,"1.24.1.828",1,24,"1","828",1,"83","1.24.1.83"
-71.5898583583457,-16.4525885706908,223459.721597,8179229.725921,83,"1.24.1.829",1,24,"1","829",1,"83","1.24.1.83"
-71.5897975437743,-16.4525065606219,223466.102687,8179238.888879,83,"1.24.1.830",1,24,"1","830",1,"83","1.24.1.83"
-71.5897152567552,-16.4524373665045,223474.79607,8179246.662307,83,"1.24.1.831",1,24,"1","831",1,"83","1.24.1.83"
-71.5896564426058,-16.4523684810198,223480.982061,8179254.369437,83,"1.24.1.832",1,24,"1","832",1,"83","1.24.1.83"
-71.5895998567325,-16.4523280163161,223486.970295,8179258.926916,83,"1.24.1.833",1,24,"1","833",1,"83","1.24.1.83"
-71.5895354758769,-16.4522365052542,223493.718953,8179269.146643,83,"1.24.1.834",1,24,"1","834",1,"83","1.24.1.83"
-71.5894761610797,-16.4521876741953,223499.986887,8179274.634131,83,"1.24.1.835",1,24,"1","835",1,"83","1.24.1.83"
-71.5893591928781,-16.4521317127502,223512.404394,8179280.989949,83,"1.24.1.836",1,24,"1","836",1,"83","1.24.1.83"
-71.5892999816379,-16.4521889501509,223518.811678,8179274.733954,83,"1.24.1.837",1,24,"1","837",1,"83","1.24.1.83"
-71.5886792072037,-16.4518763134619,223584.691881,8179310.196768,84,"1.24.1.838",1,24,"1","838",1,"84","1.24.1.84"
-71.5878393881641,-16.450694185277,223672.742838,8179442.224281,85,"1.24.1.839",1,24,"1","839",1,"85","1.24.1.85"
-71.5875165552431,-16.4501657170476,223706.485696,8179501.174838,85,"1.24.1.840",1,24,"1","840",1,"85","1.24.1.85"
-71.5873438015286,-16.4501306231013,223724.893121,8179505.296445,85,"1.24.1.841",1,24,"1","841",1,"85","1.24.1.85"
-71.5872943987802,-16.4501168654808,223730.15186,8179506.887156,85,"1.24.1.841A",1,24,"1","841A",1,"85","1.24.1.85"
-71.5871828198498,-16.4500859154347,223742.029197,8179510.466319,85,"1.24.1.842",1,24,"1","842",1,"85","1.24.1.85"
-71.5869286928034,-16.4500395783875,223769.114701,8179515.943904,85,"1.24.1.843",1,24,"1","843",1,"85","1.24.1.85"
-71.5868543232087,-16.4501970204294,223777.283428,8179498.614452,85,"1.24.1.844",1,24,"1","844",1,"85","1.24.1.85"
-71.5869843073198,-16.4502917997213,223763.530091,8179487.943326,85,"1.24.1.845",1,24,"1","845",1,"85","1.24.1.85"
-71.5866868191383,-16.4500965963455,223795.037444,8179509.961812,85,"1.24.1.846",1,24,"1","846",1,"85","1.24.1.85"
-71.5864443955525,-16.4499574404543,223820.741086,8179525.69972,86,"1.24.1.847",1,24,"1","847",1,"86","1.24.1.86"
-71.5855169314369,-16.4503314363148,223920.361599,8179485.560351,87,"1.24.1.848",1,24,"1","848",1,"87","1.24.1.87"
-71.5852296798413,-16.4503184324425,223951.033313,8179487.392502,88,"1.24.1.849",1,24,"1","849",1,"88","1.24.1.88"
-71.5851407619137,-16.450775239459,223961.180009,8179436.938879,88,"1.24.1.850",1,24,"1","850",1,"88","1.24.1.88"
-71.5826643879217,-16.4538994212764,224230.175144,8179094.428949,89,"1.24.1.853",1,24,"1","853",1,"89","1.24.1.89"
-71.5823873962127,-16.4536617858962,224259.432394,8179121.116627,89,"1.24.1.854",1,24,"1","854",1,"89","1.24.1.89"
-71.5821221551242,-16.4536492610798,224287.752645,8179122.865293,89,"1.24.1.855",1,24,"1","855",1,"89","1.24.1.89"
-71.5810389455814,-16.4516271690339,224400.622832,8179348.217261,90,"1.24.1.856",1,24,"1","856",1,"90","1.24.1.90"
-71.5796930419793,-16.4489611354202,224540.6525,8179645.219655,92,"1.24.1.857",1,24,"1","857",1,"91","1.24.1.91"
-71.5789141784911,-16.4485563924871,224623.295457,8179691.091791,93,"1.24.1.858",1,24,"1","858",1,"92","1.24.1.92"
-71.5787962980414,-16.4481755154172,224635.35216,8179733.420786,93,"1.24.1.859",1,24,"1","859",1,"92","1.24.1.92"
-71.5787222749241,-16.4478065205606,224642.739916,8179774.374486,93,"1.24.1.860",1,24,"1","860",1,"92","1.24.1.92"
-71.5795372284858,-16.448180425955,224556.197117,8179731.867437,94,"1.24.1.861",1,24,"1","861",1,"93","1.24.1.93"
-71.5796449994871,-16.4480021388435,224544.430912,8179751.459417,94,"1.24.1.862",1,24,"1","862",1,"93","1.24.1.93"
-71.5797909496637,-16.4479133549633,224528.711982,8179761.090099,94,"1.24.1.863",1,24,"1","863",1,"93","1.24.1.93"
-71.5797728583879,-16.4481024078701,224530.911906,8179740.183967,94,"1.24.1.864",1,24,"1","864",1,"93","1.24.1.93"
-71.5826732929253,-16.448755302164,224221.948382,8179663.943693,95,"1.24.1.865",1,24,"1","865",1,"94","1.24.1.94"
-71.582878463381,-16.448732869916,224199.995991,8179666.147268,95,"1.24.1.866",1,24,"1","866",1,"94","1.24.1.94"
-71.5831447049353,-16.4488772714012,224171.754639,8179649.796608,95,"1.24.1.867",1,24,"1","867",1,"94","1.24.1.94"
-71.5832431381078,-16.4490099979045,224161.425651,8179634.967548,95,"1.24.1.868",1,24,"1","868",1,"94","1.24.1.94"
-71.5834334849131,-16.449026081596,224141.111531,8179632.927032,95,"1.24.1.869",1,24,"1","869",1,"94","1.24.1.94"
-71.5838916469036,-16.449131801641,224092.310544,8179620.596848,96,"1.24.1.870",1,24,"1","870",1,"95","1.24.1.95"
-71.5841231682233,-16.4492335499668,224067.718512,8179609.015747,96,"1.24.1.871",1,24,"1","871",1,"95","1.24.1.95"
-71.584223529077,-16.4492768898157,224057.057175,8179604.080369,96,"1.24.1.872",1,24,"1","872",1,"95","1.24.1.95"
-71.5843289954643,-16.449302682642,224045.825532,8179601.080719,96,"1.24.1.873",1,24,"1","873",1,"95","1.24.1.95"
-71.584419273335,-16.4493579395552,224036.258343,8179594.839709,96,"1.24.1.874",1,24,"1","874",1,"95","1.24.1.95"
-71.5855339865461,-16.4497350037897,223917.69501,8179551.570704,97,"1.24.1.875",1,24,"1","875",1,"96","1.24.1.96"
-71.5860519368154,-16.4492315472556,223861.643827,8179606.602894,98,"1.24.1.876",1,24,"1","876",1,"97","1.24.1.97"
-71.5859657667913,-16.4490993413983,223870.663142,8179621.357731,98,"1.24.1.877",1,24,"1","877",1,"97","1.24.1.97"
-71.5859074395997,-16.4489751020233,223876.718984,8179635.192515,98,"1.24.1.878",1,24,"1","878",1,"97","1.24.1.97"
-71.5858584174497,-16.4488485556465,223881.777406,8179649.270001,98,"1.24.1.879",1,24,"1","879",1,"97","1.24.1.97"
-71.5857447748283,-16.4487421444553,223893.768488,8179661.206519,98,"1.24.1.880",1,24,"1","880",1,"97","1.24.1.97"
-71.5857000671188,-16.4487166212059,223898.508991,8179664.093391,98,"1.24.1.881",1,24,"1","881",1,"97","1.24.1.97"
-71.5856326614285,-16.4486527249257,223905.620255,8179671.259717,98,"1.24.1.882",1,24,"1","882",1,"97","1.24.1.97"
-71.5856044058721,-16.4486421628973,223908.624169,8179672.467688,98,"1.24.1.883",1,24,"1","883",1,"97","1.24.1.97"
-71.5855746016214,-16.4486280984003,223911.788589,8179674.065547,98,"1.24.1.883A",1,24,"1","883A",1,"97","1.24.1.97"
-71.5854453777984,-16.4485562754541,223925.493385,8179682.193913,99,"1.24.1.884",1,24,"1","884",1,"98","1.24.1.98"
-71.5853175969205,-16.4485071601799,223939.076167,8179687.806233,99,"1.24.1.885",1,24,"1","885",1,"98","1.24.1.98"
-71.5852140703453,-16.4484955153466,223950.120625,8179689.236899,99,"1.24.1.886",1,24,"1","886",1,"98","1.24.1.98"
-71.5851530379444,-16.4484160725672,223956.528976,8179698.115719,99,"1.24.1.887",1,24,"1","887",1,"98","1.24.1.98"
-71.5850621659158,-16.4483384027439,223966.127957,8179706.839003,99,"1.24.1.888",1,24,"1","888",1,"98","1.24.1.98"
-71.5849453769479,-16.4482972087794,223978.547579,8179711.559278,99,"1.24.1.889",1,24,"1","889",1,"98","1.24.1.98"
-71.584826390693,-16.4482211033916,223991.15256,8179720.147741,99,"1.24.1.890",1,24,"1","890",1,"98","1.24.1.98"
-71.5847534512112,-16.4475448987752,223997.988598,8179795.112874,100,"1.24.1.891",1,24,"1","891",1,"99","1.24.1.99"
-71.5846939274326,-16.4475752012195,224004.391121,8179791.839248,100,"1.24.1.892",1,24,"1","892",1,"99","1.24.1.99"
-71.58466800195,-16.44761446565,224007.216615,8179787.527518,100,"1.24.1.893",1,24,"1","893",1,"99","1.24.1.99"
-71.5846070873735,-16.447669414656,224013.802607,8179781.527062,100,"1.24.1.894",1,24,"1","894",1,"99","1.24.1.99"
-71.5845460717043,-16.4477100972686,224020.379208,8179777.106236,100,"1.24.1.895",1,24,"1","895",1,"99","1.24.1.99"
-71.584496241759,-16.447759057696,224025.772416,8179771.753662,100,"1.24.1.896",1,24,"1","896",1,"99","1.24.1.99"
-71.5844408149873,-16.4478083058306,224031.764004,8179766.376876,100,"1.24.1.897",1,24,"1","897",1,"99","1.24.1.99"
-71.5844408149873,-16.4478083058306,224031.764004,8179766.376876,100,"1.24.1.898",1,24,"1","898",1,"99","1.24.1.99"
-71.5843877044205,-16.4478447612962,224037.490019,8179762.413257,100,"1.24.1.898A",1,24,"1","898A",1,"99","1.24.1.99"
-71.5843405206505,-16.447882486666,224042.5846,8179758.300947,100,"1.24.1.899",1,24,"1","899",1,"99","1.24.1.99"
-71.5842992076439,-16.4479104048019,224047.038059,8179755.266422,100,"1.24.1.900",1,24,"1","900",1,"99","1.24.1.99"
-71.5842273151065,-16.4478122862185,224054.580363,8179766.22771,100,"1.24.1.901",1,24,"1","901",1,"99","1.24.1.99"
-71.5841068670791,-16.4477117345984,224067.306995,8179777.524661,100,"1.24.1.902",1,24,"1","902",1,"99","1.24.1.99"
-71.5838296138318,-16.4474218145009,224096.51913,8179810.001456,100,"1.24.1.903",1,24,"1","903",1,"99","1.24.1.99"
-71.5834492614917,-16.4472415164116,224136.901737,8179830.482211,100,"1.24.1.904",1,24,"1","904",1,"99","1.24.1.99"
-71.5823102449798,-16.4457036325448,224256.422526,8180002.301977,100,"1.24.1.905",1,24,"1","905",1,"99","1.24.1.99"
-71.5834053232175,-16.4474362080168,224141.871562,8179808.987058,101,"1.24.1.906",1,24,"1","906",1,"100","1.24.1.100"
-71.5834533512584,-16.4474645615278,224136.780253,8179805.782367,101,"1.24.1.906A",1,24,"1","906A",1,"100","1.24.1.100"
-71.583737796072,-16.4476458227534,224106.646004,8179785.325899,101,"1.24.1.907",1,24,"1","907",1,"100","1.24.1.100"
-71.5838987679543,-16.4477362893496,224089.575439,8179775.090209,101,"1.24.1.908",1,24,"1","908",1,"100","1.24.1.100"
-71.5840041856734,-16.4478567450586,224078.482825,8179761.610127,101,"1.24.1.909",1,24,"1","909",1,"100","1.24.1.100"
-71.5841079526814,-16.4479470573539,224067.523942,8179751.469596,101,"1.24.1.910",1,24,"1","910",1,"100","1.24.1.100"
-71.5840429477095,-16.4480922174264,224074.674559,8179735.48706,101,"1.24.1.911",1,24,"1","911",1,"100","1.24.1.100"
-71.5841433260341,-16.4480848214126,224063.939504,8179736.168855,101,"1.24.1.911A",1,24,"1","911A",1,"100","1.24.1.100"
-71.5841965907423,-16.4480098961471,224058.142602,8179744.391424,101,"1.24.1.912",1,24,"1","912",1,"100","1.24.1.100"
-71.5842348831789,-16.4479952090374,224054.03059,8179745.965213,101,"1.24.1.912A",1,24,"1","912A",1,"100","1.24.1.100"
-71.5842953059253,-16.4480946895864,224047.715674,8179734.868795,101,"1.24.1.913",1,24,"1","913",1,"100","1.24.1.100"
-71.5844076055014,-16.4481605053987,224035.810523,8179727.428703,101,"1.24.1.914",1,24,"1","914",1,"100","1.24.1.100"
-71.584500304666,-16.4482236334396,224025.995717,8179720.312945,101,"1.24.1.915",1,24,"1","915",1,"100","1.24.1.100"
-71.5845765344648,-16.4482730608454,224017.921143,8179714.736527,101,"1.24.1.916",1,24,"1","916",1,"100","1.24.1.100"
-71.5846538190984,-16.4483262857132,224009.739246,8179708.738232,101,"1.24.1.917",1,24,"1","917",1,"100","1.24.1.100"
-71.5847348734316,-16.4483905818121,224001.170261,8179701.509041,101,"1.24.1.918",1,24,"1","918",1,"100","1.24.1.100"
-71.5848034400994,-16.4484235732366,223993.89118,8179697.762776,101,"1.24.1.919",1,24,"1","919",1,"100","1.24.1.100"
-71.5849115044876,-16.4484794678678,223982.424518,8179691.426851,101,"1.24.1.920",1,24,"1","920",1,"100","1.24.1.100"
-71.5850853292545,-16.4485829902831,223963.999335,8179679.72802,101,"1.24.1.921",1,24,"1","921",1,"100","1.24.1.100"
-71.5839174292191,-16.4480365403451,224088.0064,8179741.822672,101,"1.24.1.940",1,24,"1","940",1,"100","1.24.1.100"
-71.5838605196181,-16.447985117608,224094.013973,8179747.593595,101,"1.24.1.941",1,24,"1","941",1,"100","1.24.1.100"
-71.5837715551156,-16.4478615881213,224103.344347,8179761.391519,101,"1.24.1.942",1,24,"1","942",1,"100","1.24.1.100"
-71.5856112205535,-16.4488429449681,223908.180326,8179650.228917,102,"1.24.1.922",1,24,"1","922",1,"101","1.24.1.101"
-71.5856924654853,-16.4489385187,223899.635313,8179639.536534,102,"1.24.1.923",1,24,"1","923",1,"101","1.24.1.101"
-71.5859663771914,-16.4493619090904,223870.969706,8179592.286873,102,"1.24.1.924",1,24,"1","924",1,"101","1.24.1.101"
-71.5860368454578,-16.4494440996101,223863.557177,8179583.090908,102,"1.24.1.925",1,24,"1","925",1,"101","1.24.1.101"
-71.5847305019825,-16.449107964615,224002.652569,8179622.090474,102,"1.24.1.926",1,24,"1","926",1,"101","1.24.1.101"
-71.584549844814,-16.4490594644977,224021.88556,8179627.706852,102,"1.24.1.927",1,24,"1","927",1,"101","1.24.1.101"
-71.5843255164424,-16.448998383934,224045.766642,8179634.775681,102,"1.24.1.928",1,24,"1","928",1,"101","1.24.1.101"
-71.5842290700785,-16.448953887989,224056.008128,8179639.833714,102,"1.24.1.929",1,24,"1","929",1,"101","1.24.1.101"
-71.5841292615738,-16.4489288298729,224066.636338,8179642.744287,102,"1.24.1.930",1,24,"1","930",1,"101","1.24.1.101"
-71.5843590950895,-16.4485550609959,224041.551747,8179683.812007,103,"1.24.1.931",1,24,"1","931",1,"102","1.24.1.102"
-71.5841932528457,-16.4486225476028,224059.366063,8179676.566728,103,"1.24.1.932",1,24,"1","932",1,"102","1.24.1.102"
-71.5839725084451,-16.4488180505825,224083.227304,8179655.223159,103,"1.24.1.933",1,24,"1","933",1,"102","1.24.1.102"
-71.5838823174766,-16.4487923810298,224092.827108,8179658.188282,103,"1.24.1.934",1,24,"1","934",1,"102","1.24.1.102"
-71.5837177613954,-16.4487420601208,224110.337306,8179663.984178,103,"1.24.1.935",1,24,"1","935",1,"102","1.24.1.102"
-71.5836051443047,-16.448699759027,224122.309625,8179668.82125,103,"1.24.1.936",1,24,"1","936",1,"102","1.24.1.102"
-71.5835005493637,-16.4486417613123,224133.402647,8179675.385202,103,"1.24.1.937",1,24,"1","937",1,"102","1.24.1.102"
