"","id_manz","P","D","L","X","Y","1_FR_A","2_FR_A","YearLastAFII","ageAP","nbSpray","nbSprayI","nbSprayII","nbPos","DenH","InspH","PosInspH","RocH","PosRocH","Total","nbDen","nbInsp","nbInspProg","nbInspPos","nbRoc","nbRocProg","nbRocPos","IIspray","Unspray","ManzPos2012","ManzPosPre2012","ManzVigPre2012","NextManzPosPre2012","codeLoc","focus","Den1"
"4043","286-8","1","8","16",229831.879052409,8181311.43292155,6,7,7,5,22,22,21,0,0,0,0,0,0,22,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4045","28-7","1","7","5",226941.8108024,8179649.7234548,3,4,4,8,5,5,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.5",TRUE,FALSE
"4049","287-18","1","18","14",223474.967265524,8182655.40270648,NA,5,6,6,18,13,18,1,0,0,0,0,0,21,0,0,0,0,0,0,0,5,3,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4051","287-24","1","24","8",223643.0558615,8180458.8822301,4,5,5,7,8,7,8,2,0,0,0,0,0,10,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4052","287-25","1","25","13",230341.48512975,8179388.13403567,6,6,6,6,10,9,7,4,0,0,0,0,0,12,0,0,0,0,0,0,0,6,2,FALSE,FALSE,FALSE,FALSE,"1.25.13",TRUE,FALSE
"4053","287-7","1","7","23",225742.166977667,8179545.35216267,3,4,4,8,3,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.23",TRUE,FALSE
"4054","287-8","1","8","16",229780.177017708,8181351.14671833,6,7,7,5,23,22,22,5,0,1,0,0,0,24,0,1,1,0,0,0,0,7,1,FALSE,FALSE,TRUE,FALSE,"1.8.16",TRUE,FALSE
"4056","28-8","1","8","5",231654.872040143,8179414.32882929,6.35714285714286,7,7,5,13,11,12,1,0,4,0,0,0,14,0,4,10,0,0,0,0,7,1,FALSE,FALSE,TRUE,FALSE,"1.8.5",TRUE,FALSE
"4063","288-25","1","25","14",230197.8410658,8178269.5397394,6,6,7,5,4,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4065","288-7","1","7","24",226678.913342311,8180624.96561409,3.02222222222222,4.06666666666667,5,7,44,39,40,11,0,0,0,0,0,45,0,0,0,0,0,0,0,4.06666666666667,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4066","288-8","1","8","16",229762.788622697,8181402.26802697,6,7,7,5,30,30,29,4,0,0,0,0,0,33,0,0,0,0,0,0,0,7,3,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4068","28-9","1","9","6",199084.8721475,8175088.243617,8,9,9,3,6,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.9.6",TRUE,FALSE
"4072","289-13","1","13","105",235416.274976286,8184293.35765695,NA,NA,11,1,15,15,11,2,0,0,0,0,0,21,0,0,0,0,0,0,0,11,6,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4073","289-18","1","18","14",223461.727860857,8182714.91747457,5,5,6,6,7,5,7,1,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4075","289-24","1","24","8",223684.687285,8180468.230638,4,5,5,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4076","289-25","1","25","14",230298.5816115,8178273.0727205,6,6,7,5,6,6,6,1,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4078","289-7","1","7","24",226632.300681111,8180593.92727822,3,4,5,7,9,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4079","289-8","1","8","16",229695.365064483,8181347.87853469,6,7,7,5,29,27,26,19,0,0,0,0,0,29,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4081","2-9","1","9","4",198667.591296,8173073.973435,NA,9,9,3,6,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.9.4",TRUE,FALSE
"4085","290-13","1","13","105",235420.674284857,8184243.34131829,NA,NA,11,1,15,11,11,1,0,0,0,0,0,21,0,0,0,0,0,0,0,11,6,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4086","290-18","1","18","14",223510.1758155,8182664.135458,5,5,6,6,4,4,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4088","290-24","1","24","8",223706.399836857,8180501.50541979,4,5,5,7,12,12,10,9,1,2,1,9,1,14,2,3,6,1,9,10,1,5,2,FALSE,TRUE,TRUE,TRUE,"1.24.8",TRUE,TRUE
"4089","290-25","1","25","14",230276.809912,8178303.20814075,6,6,7,5,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4091","290-7","1","7","24",226594.722209731,8180548.28520446,3,4,5,7,26,26,26,7,0,0,0,0,0,26,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4092","290-8","1","8","16",229650.973521789,8181470.13647618,NA,7,7,5,36,33,34,18,0,0,0,0,0,38,0,0,0,0,0,0,0,7,2,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4100","291-13","1","13","105",235428.0410869,8184194.02466995,NA,NA,11,1,12,11,7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11,8,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4101","291-18","1","18","14",223665.456892375,8182575.89036237,5,5,6,6,4,3,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,4,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4103","291-24","1","24","8",223753.437542111,8180495.90370744,4,5,5,7,9,9,9,8,0,1,0,2,0,9,0,1,4,0,2,2,0,5,0,FALSE,FALSE,TRUE,FALSE,"1.24.8",TRUE,FALSE
"4104","291-25","1","25","14",230305.59091,8178322.35605167,6,6.08333333333333,7,5,11,10,9,8,0,0,0,0,0,12,0,0,0,0,0,0,0,6.08333333333333,1,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4107","291-7","1","7","24",226549.4352085,8180563.53720224,NA,4,5,7,33,31,30,7,0,0,0,0,0,34,0,0,0,0,0,0,0,4,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4108","29-18","1","18","1",223610.947220875,8180789.76326562,4,5,5,7,8,8,7,4,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.1",TRUE,FALSE
"4109","291-8","1","8","16",229698.193964216,8181489.80796854,6,7,7,5,37,37,36,18,0,0,0,0,0,37,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4114","292-13","1","13","105",235430.938043409,8184144.29834414,NA,NA,11,1,19,17,17,7,0,0,0,0,0,22,0,0,0,0,0,0,0,11,3,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4115","292-18","1","18","14",223718.254093375,8182636.39767325,5,5.125,6,6,4,4,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.125,4,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4117","292-24","1","24","8",223795.694982643,8180516.95802664,4,NA,5,7,14,14,11,10,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4118","292-25","1","25","14",230372.262458167,8178308.62383917,6,6,7,5,12,12,12,6,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4119","29-23","1","23","1",218574.46354,8182254.328957,5,6,6,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.23.1",TRUE,FALSE
"4121","29-24","1","24","1",223217.488037091,8179621.56779191,4,5,5,7,11,11,6,1,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.1",TRUE,FALSE
"4122","29-25","1","25","1",228864.035993739,8181190.684035,5,6,6,6,22,20,19,0,0,0,0,0,0,23,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.1",TRUE,FALSE
"4123","292-7","1","7","24",226495.177536267,8180501.38804633,3,4,5,7,15,15,13,2,0,0,0,2,0,15,0,0,0,0,2,2,0,4,0,FALSE,FALSE,TRUE,FALSE,"1.7.24",TRUE,FALSE
"4129","293-18","1","18","14",223736.027462,8182568.67203433,5,5,6,6,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4131","293-24","1","24","8",223846.22538975,8180544.37769583,4,5,5,7,12,12,11,8,1,7,0,3,0,12,1,9,14,0,4,6,0,5,0,FALSE,FALSE,TRUE,FALSE,"1.24.8",TRUE,TRUE
"4132","293-25","1","25","14",230359.023359429,8178279.93348729,6,6,7,5,7,7,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4134","293-7","1","7","24",226500.2530957,8180387.0287099,3,4,5,7,10,10,10,4,0,1,1,3,3,10,0,1,1,1,3,3,3,4,0,FALSE,TRUE,TRUE,TRUE,"1.7.24",TRUE,FALSE
"4140","294-13","1","13","105",235541.1573688,8184156.5494462,NA,NA,11,1,15,13,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11,5,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4141","294-18","1","18","14",223715.799888667,8182520.05422967,5,5.33333333333333,6,6,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.33333333333333,0,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4143","294-24","1","24","8",223884.149078,8180560.27919767,4,5,5,7,3,3,3,3,0,2,0,3,0,3,0,2,2,0,3,3,0,5,0,FALSE,FALSE,TRUE,FALSE,"1.24.8",TRUE,FALSE
"4144","294-25","1","25","14",230409.480386444,8178232.84222567,6,6,7,5,9,8,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4146","294-7","1","7","24",226530.371136727,8180404.833089,3,4.09090909090909,5,7,9,7,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4.09090909090909,2,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4147","294-8","1","8","16",229641.5243425,8181569.21112135,6,7,7,5,26,26,24,7,0,0,0,0,0,26,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4148","294-9","1","9","24",196468.929975375,8173991.389238,NA,9,9,3,8,7,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.9.24",TRUE,FALSE
"4152","295-13","1","13","105",235537.5569452,8184205.5100424,NA,NA,11,1,17,17,14,10,0,0,0,0,0,20,0,0,0,0,0,0,0,11,3,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4153","295-18","1","18","14",223700.95573775,8182438.69020975,NA,5.125,6,6,8,6,8,1,0,0,0,0,0,8,0,0,0,0,0,0,0,5.125,0,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4155","295-24","1","24","8",223870.918800889,8180602.34285061,4,NA,5,7,16,13,13,9,1,3,0,0,0,18,1,4,7,0,0,0,0,5,2,FALSE,FALSE,TRUE,FALSE,"1.24.8",TRUE,TRUE
"4156","295-25","1","25","14",230449.1683126,8178216.4691849,NA,6,7,5,9,7,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4158","295-7","1","7","24",226609.524159686,8180478.08161557,3,4.02857142857143,5,7,34,34,34,12,0,0,0,0,0,35,0,0,0,0,0,0,0,4.02857142857143,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4159","295-8","1","8","16",229739.198891147,8181695.58445879,6,7,7,5,34,32,30,0,0,0,0,0,0,34,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4160","295-9","1","9","24",196414.836246867,8173989.4555008,8,9,9,3,14,13,14,1,0,0,0,0,0,15,0,0,0,0,0,0,0,9,1,FALSE,FALSE,FALSE,FALSE,"1.9.24",TRUE,FALSE
"4164","296-13","1","13","105",235533.328807524,8184254.23907805,NA,NA,11,1,11,8,11,2,0,0,0,0,0,21,0,0,0,0,0,0,0,11,10,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4165","296-18","1","18","14",223661.962934267,8182454.12533067,5,5,6,6,14,14,11,10,0,0,0,0,0,15,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4167","296-24","1","24","8",223830.433710091,8180586.90640973,4,5,5,7,10,10,9,6,0,0,0,0,0,11,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4168","296-25","1","25","14",230486.171287444,8178228.47313822,6,6,7,5,8,8,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4170","296-7","1","7","24",226731.0335778,8180512.8929718,3,4.2,5,7,9,9,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4.2,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4171","296-8","1","8","16",229667.106167833,8181631.74667183,NA,7,7,5,23,20,23,9,0,0,0,0,0,24,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4172","296-9","1","9","24",196319.129726091,8173992.07847332,8,9,9,3,21,19,18,1,0,0,0,0,0,22,0,0,0,0,0,0,0,9,1,FALSE,FALSE,FALSE,FALSE,"1.9.24",TRUE,FALSE
"4173","29-7","1","7","6",226724.5927397,8179419.2396974,NA,4.1,5,7,8,6,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4.1,2,FALSE,FALSE,FALSE,FALSE,"1.7.6",TRUE,FALSE
"4177","297-13","1","13","105",235527.2904315,8184306.88677005,NA,NA,11,1,16,12,8,0,0,0,0,0,0,22,0,0,0,0,0,0,0,11,6,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4178","297-18","1","18","14",223652.1397705,8182505.26242275,5,5,6,6,2,2,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4180","297-24","1","24","8",223788.1736481,8180577.8567746,4,5,5,7,10,10,9,4,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4181","297-25","1","25","14",230531.63675675,8178236.71906338,6,6,7,5,8,8,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4183","297-7","1","7","24",226716.887640313,8180458.11319625,3,4,5,7,15,15,12,5,0,0,0,0,0,16,0,0,0,0,0,0,0,4,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4184","297-8","1","8","16",229658.087099258,8181683.62861655,6,7,7,5,31,30,31,14,0,0,0,0,0,31,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4185","297-9","1","9","24",196319.414024458,8173942.18594483,8,9,9,3,24,22,22,0,0,0,0,0,0,24,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.9.24",TRUE,FALSE
"4186","29-8","1","8","5",231665.034057417,8179458.75645542,6.16666666666667,7,7,5,11,11,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.8.5",TRUE,FALSE
"4190","298-13","1","13","105",235640.558213818,8184316.811722,NA,NA,11,1,10,7,8,0,0,0,0,0,0,22,0,0,0,0,0,0,0,11,12,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4191","298-18","1","18","14",223668.178146714,8182539.42156486,5,5,6,6,5,5,5,1,0,0,0,0,0,7,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.18.14",TRUE,FALSE
"4193","298-24","1","24","8",223744.8667792,8180566.8353217,4,5,5,7,9,9,7,6,0,0,0,0,0,10,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4194","298-25","1","25","14",230577.557949,8178248.35679875,6,6,7,5,7,7,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4196","298-7","1","7","24",226665.946794333,8180420.71968681,NA,4.09523809523809,5,7,21,19,18,8,0,0,0,0,0,21,0,0,0,0,0,0,0,4.09523809523809,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4197","298-8","1","8","16",229644.287154559,8181728.54590762,6,7,7,5,32,27,32,0,0,0,0,0,0,34,0,0,0,0,0,0,0,7,2,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4198","298-9","1","9","24",196320.17444932,8173892.35224008,NA,9,9,3,22,21,20,3,0,0,0,0,0,25,0,0,0,0,0,0,0,9,3,FALSE,FALSE,FALSE,FALSE,"1.9.24",TRUE,FALSE
"4199","29-9","1","9","6",199221.985075091,8175020.88025691,8,9,9,3,9,9,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.9.6",TRUE,FALSE
"4203","299-13","1","13","105",235640.0696838,8184265.9621114,NA,NA,11,1,14,11,12,2,0,0,0,0,0,20,0,0,0,0,0,0,0,11,6,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4204","299-18","1","18","15",223716.323622667,8181771.37387133,5,5,6,6,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE
"4206","299-24","1","24","8",223695.800051,8180559.63073308,4,5,5,7,12,12,11,6,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4210","299-8","1","8","16",229578.653500525,8181663.19328768,NA,7,7,5,38,36,33,11,0,0,0,0,0,40,0,0,0,0,0,0,0,7,2,FALSE,FALSE,FALSE,FALSE,"1.8.16",TRUE,FALSE
"4211","299-9","1","9","24",196315.605760739,8173840.72697374,8,9,9,3,21,21,16,8,0,0,0,0,0,23,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.9.24",TRUE,FALSE
"4215","300-13","1","13","105",235648.07364595,8184217.51383235,NA,NA,11,1,15,14,12,2,0,0,0,0,0,20,0,0,0,0,0,0,0,11,5,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4216","300-18","1","18","15",223726.509669,8181734.2348345,5,5,6,6,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE
"4218","300-24","1","24","8",223599.437751158,8180536.55746958,4,5,5,7,19,18,15,11,0,1,0,2,0,19,0,1,1,0,2,2,0,5,0,FALSE,FALSE,TRUE,FALSE,"1.24.8",TRUE,FALSE
"4219","300-25","1","25","14",230701.553349444,8178253.63550922,6,6,7,5,9,9,8,5,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4221","300-7","1","7","24",226575.791081706,8180334.02780818,3,4.05882352941176,5,7,16,16,16,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4.05882352941176,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4222","300-8","1","8","17",228549.688848737,8182222.36077947,6,7,7,5,16,16,13,5,1,7,0,0,0,19,1,7,7,0,0,0,0,7,3,FALSE,FALSE,TRUE,FALSE,"1.8.17",TRUE,TRUE
"4223","300-9","1","9","24",196312.034304909,8173795.37362173,NA,9,9,3,19,17,16,2,0,0,0,0,0,22,0,0,0,0,0,0,0,9,3,FALSE,FALSE,FALSE,FALSE,"1.9.24",TRUE,FALSE
"4230","301-13","1","13","105",235652.1539344,8184166.15745585,NA,NA,11,1,14,13,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11,6,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4231","301-18","1","18","15",223728.279184143,8181680.59843971,5,5.14285714285714,6,6,7,7,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.14285714285714,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE
"4233","301-24","1","24","8",223616.210083,8180489.7607591,4,5,5,7,8,7,8,4,0,0,0,0,0,10,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4234","301-25","1","25","14",230745.056972545,8178269.945577,6,6,7,5,8,5,8,1,0,0,0,0,0,11,0,0,0,0,0,0,0,6,3,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4237","301-7","1","7","24",226544.652105909,8180304.06426791,3,NA,5,7,10,10,9,1,0,0,0,0,0,11,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4238","30-18","1","18","1",223629.6182928,8180802.0286738,4,5,5,7,5,4,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.1",TRUE,FALSE
"4239","301-8","1","8","17",228583.7161182,8182258.3633537,6,7,7,5,10,10,10,7,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE
"4240","301-9","1","9","24",196310.2060458,8173748.5939256,NA,9,9,3,10,8,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.9.24",TRUE,FALSE
"4244","302-13","1","13","105",235715.437043636,8184198.56079673,NA,NA,11,1,10,10,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,1,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4245","302-18","1","18","15",223716.25102,8181598.9452766,5,5.8,6,6,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.8,4,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE
"4247","302-24","1","24","8",223583.3954896,8180458.0072713,4,NA,5,7,9,7,4,1,0,0,0,0,0,10,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.24.8",TRUE,FALSE
"4248","302-25","1","25","14",230786.450945,8178291.25814125,6,6,7,5,11,10,11,3,0,0,0,0,0,12,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4249","30-23","1","23","1",218617.5078715,8182334.347912,5,6,6,6,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.23.1",TRUE,FALSE
"4251","30-24","1","24","1",223194.794741125,8179577.76636213,NA,5,5,7,6,6,5,4,0,0,0,3,0,8,0,0,0,0,3,3,0,5,2,FALSE,FALSE,TRUE,FALSE,"1.24.1",TRUE,FALSE
"4252","30-25","1","25","1",228955.128269455,8181188.21079691,5,NA,6,6,10,9,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.1",TRUE,FALSE
"4253","302-7","1","7","24",226637.950066875,8180268.5832945,3,4,5,7,16,16,14,2,1,9,6,8,7,16,1,12,25,6,8,8,7,4,0,TRUE,FALSE,TRUE,FALSE,"1.7.24",TRUE,TRUE
"4254","302-8","1","8","17",228621.215892963,8182242.69974011,6,7,7,5,25,25,24,1,0,0,0,0,0,27,0,0,0,0,0,0,0,7,2,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE
"4259","303-13","1","13","105",235707.399315308,8184302.76050846,NA,NA,11,1,10,10,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,11,3,FALSE,FALSE,FALSE,FALSE,"1.13.105",TRUE,FALSE
"4260","303-18","1","18","15",223667.9192035,8181524.045145,5,5,6,6,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE
"4263","303-25","1","25","14",230832.186217462,8178309.75998754,6,6,7,5,12,11,11,2,0,0,0,0,0,13,0,0,0,0,0,0,0,6,1,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4265","303-7","1","7","24",226685.394656,8180317.15274593,3,4.07142857142857,5,7,14,14,14,5,0,3,0,0,0,14,0,3,4,0,0,0,0,4.07142857142857,0,FALSE,FALSE,FALSE,FALSE,"1.7.24",TRUE,FALSE
"4266","303-8","1","8","17",228649.109255111,8182218.87018589,6,7,7,5,8,7,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE
"4271","304-18","1","18","15",223658.4445722,8181446.7916572,5,5.2,6,6,4,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.2,1,FALSE,FALSE,FALSE,FALSE,"1.18.15",TRUE,FALSE
"4273","304-24","1","24","9",223828.725619143,8180437.33741669,NA,NA,5,7,27,25,22,5,0,0,0,0,0,35,0,0,0,0,0,0,0,5,8,FALSE,FALSE,FALSE,FALSE,"1.24.9",TRUE,FALSE
"4274","304-25","1","25","14",230873.972870824,8178324.02513829,6,6,7,5,15,15,15,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,2,FALSE,FALSE,FALSE,FALSE,"1.25.14",TRUE,FALSE
"4276","304-7","1","7","24",226727.700545444,8180357.55256078,NA,NA,5,7,18,17,15,9,2,2,0,3,1,18,2,2,4,0,3,3,1,5,0,FALSE,TRUE,TRUE,TRUE,"1.7.24",TRUE,TRUE
"4277","304-8","1","8","17",228556.74866241,8182387.01797967,6,7,7,5,33,31,28,2,0,0,0,0,0,39,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.8.17",TRUE,FALSE
